Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
Oregon,2019,33,2019-08-17,670,595,,169,19,31,,30,14,,10,114,26,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2019,34,2019-08-24,652,595,,173,22,39,,35,10,,,118,39,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Oregon,2019,35,2019-08-31,663,592,,154,26,33,,40,,,,124,39,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Oregon,2019,36,2019-09-07,691,603,,140,20,36,,35,,,11,125,38,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2019,37,2019-09-14,690,606,,135,23,31,,36,10,10,,119,47,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Oregon,2019,38,2019-09-21,663,605,,161,20,34,,36,,,,120,30,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Oregon,2019,39,2019-09-28,714,657,,163,36,52,,36,12,,,130,43,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Oregon,2019,40,2019-10-05,734,679,,172,25,39,10,43,11,,,142,42,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Oregon,2019,41,2019-10-12,689,621,,149,25,34,,37,,,11,126,37,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2019,42,2019-10-19,741,674,,177,20,43,,34,,,11,145,36,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2019,43,2019-10-26,743,684,,181,24,41,10,42,,12,,145,44,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Oregon,2019,44,2019-11-02,714,650,0,153,25,34,,43,10,12,,133,32,0,0,,,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Oregon,2019,45,2019-11-09,756,691,,172,29,40,,42,19,,11,139,41,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2019,46,2019-11-16,756,691,,177,18,43,,48,10,,11,137,44,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2019,47,2019-11-23,702,631,,149,26,41,,39,,,,141,45,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Oregon,2019,48,2019-11-30,737,682,,145,26,37,,44,11,,17,118,56,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2019,49,2019-12-07,714,660,,157,17,34,11,41,11,12,10,143,36,0,0,,,Suppressed (counts 1-9),,,,,,,,,,,,
Oregon,2019,50,2019-12-14,760,704,,156,27,40,,43,,,11,146,57,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2019,51,2019-12-21,745,680,,141,32,49,,49,13,,14,136,40,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2019,52,2019-12-28,741,684,,159,28,37,,46,,10,,161,41,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Oregon,2020,1,2020-01-04,737,683,,159,29,38,15,37,16,11,,138,49,0,0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
Oregon,2020,2,2020-01-11,764,688,,183,34,46,12,47,11,,,121,42,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Oregon,2020,3,2020-01-18,769,702,,167,33,37,17,37,,,,140,29,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Oregon,2020,4,2020-01-25,745,689,,146,25,37,19,51,14,,11,139,45,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Oregon,2020,5,2020-02-01,728,665,,155,18,45,12,30,,,18,139,46,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,6,2020-02-08,727,672,,157,25,35,12,56,10,,,147,43,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Oregon,2020,7,2020-02-15,783,732,,165,23,56,17,42,,,12,157,41,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,8,2020-02-22,733,677,,161,23,28,13,45,13,11,12,149,33,0,0,,,Suppressed (counts 1-9),,,,,,,,,,,,
Oregon,2020,9,2020-02-29,735,666,,146,21,46,12,38,12,,18,151,39,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Oregon,2020,10,2020-03-07,788,718,,157,22,38,17,39,12,,16,149,49,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Oregon,2020,11,2020-03-14,746,688,10,150,33,43,20,32,17,12,13,141,35,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Oregon,2020,12,2020-03-21,774,699,,156,18,41,20,60,10,,13,126,38,,,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Oregon,2020,13,2020-03-28,768,716,,141,36,50,11,52,11,,19,148,51,14,14,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Oregon,2020,14,2020-04-04,778,718,,161,28,41,16,27,,,24,139,45,24,23,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,15,2020-04-11,769,704,10,172,23,44,12,26,,,13,133,42,25,24,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,16,2020-04-18,765,709,,160,21,41,,52,10,,13,148,34,25,25,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2020,17,2020-04-25,770,711,10,154,29,43,,31,10,,11,147,51,30,28,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2020,18,2020-05-02,714,651,,161,25,28,,50,,,16,130,37,15,13,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,19,2020-05-09,703,628,,144,26,28,,40,13,,20,134,36,19,17,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2020,20,2020-05-16,716,653,,158,18,40,,36,11,,14,144,40,14,12,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2020,21,2020-05-23,744,653,,165,23,34,,31,,,14,133,47,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Oregon,2020,22,2020-05-30,748,679,,149,27,28,,23,13,11,14,160,46,11,10,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
Oregon,2020,23,2020-06-06,683,619,,136,23,28,,38,12,,12,122,47,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Oregon,2020,24,2020-06-13,727,654,,158,24,27,,25,10,,10,143,31,15,14,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2020,25,2020-06-20,731,674,,165,25,32,,33,,,18,147,45,12,10,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,26,2020-06-27,688,620,,147,25,27,,36,,,19,119,38,15,13,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,27,2020-07-04,758,692,,155,29,36,,36,15,10,10,147,47,20,19,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
Oregon,2020,28,2020-07-11,712,632,,148,30,38,,40,10,,20,104,37,14,14,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2020,29,2020-07-18,758,677,,167,29,39,,36,,11,10,148,34,28,25,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
Oregon,2020,30,2020-07-25,740,661,,157,25,34,10,38,16,10,17,124,43,26,24,,,Suppressed (counts 1-9),,,,,,,,,,,,
Oregon,2020,31,2020-08-01,718,641,,116,17,39,,34,,,22,139,43,32,29,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,32,2020-08-08,766,705,,161,25,41,,35,,,33,134,34,31,25,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,33,2020-08-15,777,713,,157,24,41,,39,,16,30,143,38,32,27,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
Oregon,2020,34,2020-08-22,786,731,,166,25,38,,33,,,36,145,31,24,22,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,35,2020-08-29,745,696,,171,23,24,,37,12,11,21,142,53,33,29,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
Oregon,2020,36,2020-09-05,703,636,,157,29,33,,27,,,26,121,40,20,17,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,37,2020-09-12,734,677,,160,16,38,,38,,,25,139,48,23,20,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,38,2020-09-19,787,725,,174,25,36,,33,,,28,135,53,16,14,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,39,2020-09-26,722,677,,162,28,38,,29,12,,24,142,42,17,17,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2020,40,2020-10-03,726,657,,162,16,28,,29,,,31,126,45,21,17,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,41,2020-10-10,750,684,,169,18,37,,38,12,,33,132,38,22,19,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2020,42,2020-10-17,706,650,,130,23,44,,21,11,,26,135,40,34,28,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2020,43,2020-10-24,739,699,,142,21,42,,43,12,,30,134,37,28,24,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2020,44,2020-10-31,756,692,,132,24,38,,30,,,28,148,52,29,21,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,45,2020-11-07,740,690,,158,25,35,,25,,,29,117,44,26,24,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Oregon,2020,46,2020-11-14,693,642,,140,20,27,,32,13,,27,129,39,39,37,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2020,47,2020-11-21,526,497,,94,17,34,,22,11,,29,83,24,44,41,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Oregon,2020,48,2020-11-28,348,336,,64,,23,,20,,,17,63,17,30,28,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Pennsylvania,2019,1,2019-01-05,"2,721","2,480",40,547,95,90,59,123,55,66,37,648,116,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,2,2019-01-12,"2,726","2,505",59,531,66,92,69,133,47,56,46,694,113,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,3,2019-01-19,"2,804","2,585",53,530,68,103,60,154,55,63,53,686,148,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,4,2019-01-26,"2,913","2,689",54,576,85,75,71,158,47,57,64,757,125,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,5,2019-02-02,"2,804","2,604",51,558,78,78,88,149,49,46,48,695,146,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,6,2019-02-09,"2,810","2,575",42,516,84,82,72,138,51,64,52,692,136,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,7,2019-02-16,"2,763","2,565",61,536,75,99,76,118,62,71,60,681,132,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,8,2019-02-23,"2,801","2,615",47,565,78,88,75,140,52,73,41,676,141,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,9,2019-03-02,"2,679","2,456",50,521,70,101,77,124,49,59,45,642,147,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,10,2019-03-09,"2,804","2,596",50,573,74,72,74,134,54,50,61,698,145,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,11,2019-03-16,"2,805","2,617",54,543,77,90,69,137,61,75,59,678,155,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,12,2019-03-23,"2,707","2,472",43,536,74,77,68,165,54,72,49,624,121,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,13,2019-03-30,"2,717","2,511",48,553,71,85,74,137,48,64,41,711,120,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,14,2019-04-06,"2,628","2,392",57,493,63,94,71,119,36,69,52,618,130,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,15,2019-04-13,"2,704","2,478",52,561,78,73,74,141,52,66,49,664,126,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,16,2019-04-20,"2,644","2,424",58,493,70,80,61,118,42,67,44,674,123,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,17,2019-04-27,"2,444","2,225",46,527,60,62,58,113,34,59,53,597,111,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,18,2019-05-04,"2,474","2,274",31,548,72,64,42,135,39,53,37,544,139,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,19,2019-05-11,"2,492","2,252",37,503,73,71,39,149,42,48,52,596,106,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,20,2019-05-18,"2,610","2,388",44,560,77,70,40,104,49,51,45,638,133,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,21,2019-05-25,"2,492","2,272",39,504,58,55,33,133,37,59,42,639,126,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,22,2019-06-01,"2,454","2,249",34,546,59,67,45,141,52,48,43,584,109,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,23,2019-06-08,"2,482","2,260",44,519,70,78,30,118,54,56,49,578,121,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,24,2019-06-15,"2,465","2,225",43,529,69,67,35,124,43,57,36,596,97,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,25,2019-06-22,"2,427","2,204",39,488,64,73,40,127,37,48,34,602,136,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,26,2019-06-29,"2,444","2,217",36,506,73,75,40,109,35,46,50,614,108,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,27,2019-07-06,"2,465","2,231",44,495,84,57,38,118,51,38,48,602,119,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,28,2019-07-13,"2,377","2,137",46,504,70,66,42,103,39,49,39,567,109,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,29,2019-07-20,"2,426","2,197",33,529,69,84,32,116,49,47,38,560,117,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,30,2019-07-27,"2,469","2,226",45,557,59,67,32,104,44,37,44,592,127,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,31,2019-08-03,"2,379","2,160",40,520,58,73,38,117,41,54,59,550,120,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,32,2019-08-10,"2,468","2,226",30,528,65,66,39,120,46,61,63,588,114,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,33,2019-08-17,"2,433","2,210",37,542,68,65,41,109,31,52,40,564,141,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,34,2019-08-24,"2,395","2,161",38,552,71,66,31,102,41,59,32,556,105,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,35,2019-08-31,"2,372","2,157",42,548,57,64,30,90,34,45,48,556,125,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,36,2019-09-07,"2,399","2,149",34,503,62,64,27,111,35,57,53,560,135,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,37,2019-09-14,"2,418","2,214",52,491,56,86,34,108,43,52,58,582,139,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,38,2019-09-21,"2,456","2,235",49,525,69,67,32,103,38,51,48,605,126,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,39,2019-09-28,"2,480","2,251",45,544,61,79,30,104,39,56,47,618,143,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,40,2019-10-05,"2,424","2,201",40,566,74,78,33,91,48,60,55,542,112,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,41,2019-10-12,"2,484","2,267",41,529,61,91,27,121,47,44,51,580,125,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,42,2019-10-19,"2,670","2,432",49,563,80,96,46,115,47,69,54,589,124,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,43,2019-10-26,"2,583","2,345",43,547,56,93,37,103,44,60,60,588,128,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,44,2019-11-02,"2,602","2,360",44,543,68,90,32,111,32,48,46,637,140,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,45,2019-11-09,"2,632","2,381",57,546,75,78,32,98,43,59,51,633,132,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,46,2019-11-16,"2,727","2,494",37,588,67,88,49,129,59,63,53,600,152,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,47,2019-11-23,"2,608","2,390",45,533,71,82,31,120,46,52,56,616,142,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,48,2019-11-30,"2,669","2,432",42,533,68,93,29,109,54,64,50,658,132,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,49,2019-12-07,"2,723","2,476",53,559,63,104,45,125,28,52,52,655,133,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,50,2019-12-14,"2,783","2,530",46,540,71,90,49,124,40,72,53,654,152,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,51,2019-12-21,"2,797","2,566",56,581,79,102,51,125,55,70,56,631,135,0,0,,,,,,,,,,,,,,,
Pennsylvania,2019,52,2019-12-28,"2,770","2,502",53,533,88,98,51,107,40,63,46,657,154,0,0,,,,,,,,,,,,,,,
Pennsylvania,2020,1,2020-01-04,"2,783","2,571",50,562,65,74,82,135,56,56,67,664,150,0,0,,,,,,,,,,,,,,,
Pennsylvania,2020,2,2020-01-11,"2,845","2,628",50,578,78,75,62,151,59,57,69,711,143,0,0,,,,,,,,,,,,,,,
Pennsylvania,2020,3,2020-01-18,"2,861","2,640",61,580,76,83,71,140,57,41,64,654,164,0,0,,,,,,,,,,,,,,,
Pennsylvania,2020,4,2020-01-25,"2,792","2,560",40,581,83,71,70,127,62,66,56,653,146,0,0,,,,,,,,,,,,,,,
Pennsylvania,2020,5,2020-02-01,"2,803","2,577",51,595,79,78,69,134,52,61,49,618,145,0,0,,,,,,,,,,,,,,,
Pennsylvania,2020,6,2020-02-08,"2,780","2,548",46,514,78,75,63,144,63,66,54,689,119,0,0,,,,,,,,,,,,,,,
Pennsylvania,2020,7,2020-02-15,"2,805","2,598",48,567,76,99,70,148,59,65,44,674,135,0,0,,,,,,,,,,,,,,,
Pennsylvania,2020,8,2020-02-22,"2,696","2,517",39,565,77,68,53,144,43,60,61,686,128,0,0,,,,,,,,,,,,,,,
Pennsylvania,2020,9,2020-02-29,"2,765","2,537",51,565,77,86,81,127,42,64,65,635,145,,0,,,,,,,,,,,,,,Suppressed (counts 1-9),
Pennsylvania,2020,10,2020-03-07,"2,770","2,540",47,564,94,89,76,159,55,58,66,639,127,0,0,,,,,,,,,,,,,,,
Pennsylvania,2020,11,2020-03-14,"2,821","2,582",49,601,70,76,96,149,43,67,64,628,135,0,0,,,,,,,,,,,,,,,
Pennsylvania,2020,12,2020-03-21,"2,596","2,370",43,497,62,87,93,128,53,61,47,584,128,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Pennsylvania,2020,13,2020-03-28,"2,731","2,522",44,534,68,93,78,152,51,65,60,617,138,52,51,,,,,,,,,,,,,,,
Pennsylvania,2020,14,2020-04-04,"3,003","2,779",50,517,101,95,70,132,48,63,54,670,135,210,198,,,,,,,,,,,,,,,
Pennsylvania,2020,15,2020-04-11,"3,452","3,235",52,529,94,95,75,128,48,69,69,674,169,639,621,,,,,,,,,,,,,,,
Pennsylvania,2020,16,2020-04-18,"3,739","3,521",55,537,102,109,69,118,41,71,62,696,132,915,867,,,,,,,,,,,,,,,
Pennsylvania,2020,17,2020-04-25,"3,818","3,601",34,552,113,103,52,136,34,61,50,686,145,"1,074","1,004",,,,,,,,,,,,,,,
Pennsylvania,2020,18,2020-05-02,"3,560","3,317",30,540,87,99,47,127,37,59,38,586,138,944,900,,,,,,,,,,,,,,,
Pennsylvania,2020,19,2020-05-09,"3,435","3,195",41,523,66,89,33,101,41,57,47,677,134,849,799,,,,,,,,,,,,,,,
Pennsylvania,2020,20,2020-05-16,"3,278","3,045",45,529,84,91,32,88,37,59,47,646,117,712,665,,,,,,,,,,,,,,,
Pennsylvania,2020,21,2020-05-23,"2,970","2,715",43,524,74,69,38,100,32,51,46,582,130,510,474,,,,,,,,,,,,,,,
Pennsylvania,2020,22,2020-05-30,"2,787","2,543",25,514,81,74,34,106,30,48,34,552,123,358,327,,,,,,,,,,,,,,,
Pennsylvania,2020,23,2020-06-06,"2,722","2,447",42,494,80,73,21,105,41,46,68,560,114,273,248,,,,,,,,,,,,,,,
Pennsylvania,2020,24,2020-06-13,"2,570","2,327",42,530,65,59,31,101,31,50,50,581,129,206,174,,,,,,,,,,,,,,,
Pennsylvania,2020,25,2020-06-20,"2,617","2,384",37,552,75,61,29,102,37,44,73,583,113,183,150,,,,,,,,,,,,,,,
Pennsylvania,2020,26,2020-06-27,"2,556","2,300",48,517,64,79,31,85,34,42,50,559,123,146,125,,,,,,,,,,,,,,,
Pennsylvania,2020,27,2020-07-04,"2,588","2,329",45,534,72,84,34,98,36,51,54,575,110,137,108,,,,,,,,,,,,,,,
Pennsylvania,2020,28,2020-07-11,"2,673","2,416",53,539,70,88,22,104,41,49,63,564,131,126,104,,,,,,,,,,,,,,,
Pennsylvania,2020,29,2020-07-18,"2,553","2,297",34,482,80,82,24,104,40,45,68,573,119,109,92,,,,,,,,,,,,,,,
Pennsylvania,2020,30,2020-07-25,"2,531","2,266",50,495,74,92,19,101,28,63,61,556,120,95,86,,,,,,,,,,,,,,,
Pennsylvania,2020,31,2020-08-01,"2,642","2,372",46,552,88,67,31,101,28,56,70,584,109,103,91,,,,,,,,,,,,,,,
Pennsylvania,2020,32,2020-08-08,"2,534","2,306",44,516,57,79,36,105,35,45,66,559,134,135,117,,,,,,,,,,,,,,,
Pennsylvania,2020,33,2020-08-15,"2,656","2,410",45,577,80,94,18,101,41,59,76,583,100,123,107,,,,,,,,,,,,,,,
Pennsylvania,2020,34,2020-08-22,"2,627","2,412",58,540,75,87,28,98,48,50,63,569,126,98,89,,,,,,,,,,,,,,,
Pennsylvania,2020,35,2020-08-29,"2,579","2,344",45,543,75,81,35,108,35,37,65,550,131,103,90,,,,,,,,,,,,,,,
Pennsylvania,2020,36,2020-09-05,"2,594","2,345",40,540,76,88,25,110,37,53,66,562,111,84,63,,,,,,,,,,,,,,,
Pennsylvania,2020,37,2020-09-12,"2,606","2,359",30,557,76,75,25,96,39,45,75,569,123,99,82,,,,,,,,,,,,,,,
Pennsylvania,2020,38,2020-09-19,"2,604","2,375",51,513,79,71,25,97,43,42,71,616,96,92,75,,,,,,,,,,,,,,,
Pennsylvania,2020,39,2020-09-26,"2,658","2,427",46,562,82,74,22,98,34,54,59,603,133,94,74,,,,,,,,,,,,,,,
Pennsylvania,2020,40,2020-10-03,"2,653","2,429",46,509,80,84,34,91,38,53,99,593,119,125,109,,,,,,,,,,,,,,,
Pennsylvania,2020,41,2020-10-10,"2,741","2,515",35,565,69,84,31,110,43,51,86,590,144,148,128,,,,,,,,,,,,,,,
Pennsylvania,2020,42,2020-10-17,"2,637","2,438",59,471,77,93,28,101,43,66,96,566,129,152,128,,,,,,,,,,,,,,,
Pennsylvania,2020,43,2020-10-24,"2,721","2,550",56,483,79,94,44,102,35,54,121,588,142,173,142,,,,,,,,,,,,,,,
Pennsylvania,2020,44,2020-10-31,"2,682","2,499",37,513,60,85,29,95,34,47,104,623,142,190,171,,,,,,,,,,,,,,,
Pennsylvania,2020,45,2020-11-07,"2,860","2,714",38,519,76,89,43,118,29,47,156,602,116,306,265,,,,,,,,,,,,,,,
Pennsylvania,2020,46,2020-11-14,"2,951","2,777",45,520,71,112,43,106,34,56,127,589,144,404,357,,,,,,,,,,,,,,,
