Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
Alaska,2020,36,2020-09-05,104,89,,20,,,,,,0,0,18,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Alaska,2020,37,2020-09-12,87,72,,22,,,0,,0,,,12,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Alaska,2020,38,2020-09-19,103,79,,16,,,0,,,,,10,11,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Alaska,2020,39,2020-09-26,112,95,,18,,,0,,,,,18,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Alaska,2020,40,2020-10-03,74,60,0,,,,0,,,0,,18,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Alaska,2020,41,2020-10-10,111,94,,20,,,,,,,,25,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Alaska,2020,42,2020-10-17,99,90,,25,,,0,,,,0,14,,10,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9)
Alaska,2020,43,2020-10-24,100,87,0,17,,,,,0,,,27,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Alaska,2020,44,2020-10-31,104,92,0,30,,,,,0,,,12,,10,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9)
Alaska,2020,45,2020-11-07,99,82,0,21,,,0,,0,,0,18,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Alaska,2020,46,2020-11-14,96,88,0,20,,,,,0,,,17,,14,13,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Alaska,2020,47,2020-11-21,106,101,0,21,,,0,,0,,,17,,14,12,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Alaska,2020,48,2020-11-28,101,97,,18,,,0,,0,0,,16,,20,16,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Alaska,2020,49,2020-12-05,84,77,,14,,,,,0,,0,,,21,19,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,
Alaska,2020,50,2020-12-12,89,86,0,19,,,,,0,0,,17,,15,15,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Alaska,2020,51,2020-12-19,56,55,,16,,,,0,0,,0,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Alaska,2020,52,2020-12-26,42,41,,,0,,0,0,,,0,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Alaska,2020,53,2021-01-02,35,33,,10,,,0,,0,0,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Alaska,2021,1,2021-01-09,27,26,0,,,,,,,0,0,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Arizona,2020,1,2020-01-04,"1,301","1,181",,247,46,66,30,90,17,11,19,314,55,0,0,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,2,2020-01-11,"1,390","1,248",,276,58,67,26,86,19,19,24,298,64,0,0,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,3,2020-01-18,"1,315","1,175",,264,46,65,32,74,30,20,16,275,66,0,0,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,4,2020-01-25,"1,275","1,156",10,241,54,58,36,76,25,20,23,282,58,0,0,,,,,,,,,,,,,,,
Arizona,2020,5,2020-02-01,"1,265","1,131",,265,48,55,34,75,19,17,20,287,64,0,0,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,6,2020-02-08,"1,264","1,138",,239,52,66,31,78,17,12,25,279,63,0,0,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,7,2020-02-15,"1,312","1,191",,247,53,66,32,88,18,10,22,297,71,0,0,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,8,2020-02-22,"1,342","1,185",,261,36,59,31,83,16,17,23,289,65,0,0,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,9,2020-02-29,"1,352","1,196",,256,53,64,33,84,27,14,27,272,71,0,0,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,10,2020-03-07,"1,380","1,237",12,256,44,67,29,78,30,16,29,311,73,0,0,,,,,,,,,,,,,,,
Arizona,2020,11,2020-03-14,"1,349","1,202",,255,46,63,32,102,27,17,28,295,71,0,0,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,12,2020-03-21,"1,290","1,159",,262,44,63,37,79,30,13,25,256,64,,,,,Suppressed (counts 1-9),,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Arizona,2020,13,2020-03-28,"1,324","1,215",,263,52,66,37,81,20,20,20,276,61,31,29,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,14,2020-04-04,"1,356","1,235",,258,39,66,25,78,26,15,27,255,55,58,55,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,15,2020-04-11,"1,403","1,261",12,243,56,57,26,84,28,17,20,254,69,91,88,,,,,,,,,,,,,,,
Arizona,2020,16,2020-04-18,"1,316","1,192",10,255,38,69,22,74,13,21,15,247,48,96,87,,,,,,,,,,,,,,,
Arizona,2020,17,2020-04-25,"1,384","1,280",,266,39,76,18,64,25,14,23,282,63,106,99,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,18,2020-05-02,"1,398","1,264",,240,57,56,24,74,13,17,21,317,73,104,94,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,19,2020-05-09,"1,427","1,287",10,252,47,60,16,77,21,11,38,282,60,127,122,,,,,,,,,,,,,,,
Arizona,2020,20,2020-05-16,"1,306","1,158",,233,40,65,17,65,23,21,25,225,52,118,110,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,21,2020-05-23,"1,289","1,140",10,238,53,79,15,58,22,12,15,233,67,97,88,,,,,,,,,,,,,,,
Arizona,2020,22,2020-05-30,"1,310","1,173",,244,46,44,17,74,22,19,24,247,61,114,99,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,23,2020-06-06,"1,399","1,216",,253,39,63,16,62,14,12,17,268,60,132,127,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,24,2020-06-13,"1,463","1,298",10,247,47,67,13,72,26,12,22,280,55,173,153,,,,,,,,,,,,,,,
Arizona,2020,25,2020-06-20,"1,550","1,392",14,263,56,70,12,82,30,13,27,259,64,207,193,,,,,,,,,,,,,,,
Arizona,2020,26,2020-06-27,"1,616","1,466",12,260,46,70,16,68,28,24,36,287,60,257,236,,,,,,,,,,,,,,,
Arizona,2020,27,2020-07-04,"1,773","1,617",,247,57,77,23,70,27,13,37,289,66,383,354,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,28,2020-07-11,"1,952","1,791",12,251,66,76,34,81,39,13,51,310,62,502,476,,,,,,,,,,,,,,,
Arizona,2020,29,2020-07-18,"1,993","1,747",,236,48,78,29,69,28,17,39,315,58,547,508,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,30,2020-07-25,"1,861","1,674",,263,52,85,17,61,21,11,42,290,58,473,446,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,31,2020-08-01,"1,792","1,571",13,246,56,63,31,74,21,13,32,279,65,388,359,,,,,,,,,,,,,,,
Arizona,2020,32,2020-08-08,"1,585","1,391",,239,44,51,17,65,14,20,29,267,62,304,279,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,33,2020-08-15,"1,526","1,363",,241,56,61,20,55,21,11,39,239,55,249,232,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,34,2020-08-22,"1,504","1,300",,259,49,62,14,74,19,,28,272,59,173,154,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Arizona,2020,35,2020-08-29,"1,465","1,273",,267,69,64,12,60,21,14,38,263,72,128,113,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,36,2020-09-05,"1,293","1,127",,227,43,54,12,52,20,20,32,270,40,93,78,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,37,2020-09-12,"1,280","1,125",10,243,42,44,14,54,26,15,29,256,59,61,56,,,,,,,,,,,,,,,
Arizona,2020,38,2020-09-19,"1,258","1,127",,237,43,54,14,57,,13,27,268,62,66,55,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
Arizona,2020,39,2020-09-26,"1,283","1,152",11,240,51,60,11,64,16,10,26,236,63,56,44,,,,,,,,,,,,,,,
Arizona,2020,40,2020-10-03,"1,201","1,049",,213,28,48,18,61,10,15,36,265,56,35,29,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,41,2020-10-10,"1,238","1,101",,230,45,60,,57,23,18,22,221,56,53,46,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
Arizona,2020,42,2020-10-17,"1,233","1,103",20,221,39,43,12,61,21,18,38,257,66,45,37,,,,,,,,,,,,,,,
Arizona,2020,43,2020-10-24,"1,279","1,158",,247,44,52,18,56,17,16,55,247,63,63,57,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,44,2020-10-31,"1,306","1,176",,233,40,48,13,64,20,11,56,248,60,82,71,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,45,2020-11-07,"1,390","1,251",,242,44,60,13,62,16,12,49,281,56,121,100,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,46,2020-11-14,"1,247","1,158",,225,37,61,14,54,13,11,46,245,48,121,110,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,47,2020-11-21,"1,511","1,400",12,247,45,65,18,69,16,11,67,293,65,197,178,,,,,,,,,,,,,,,
Arizona,2020,48,2020-11-28,"1,507","1,411",,228,44,48,16,51,24,10,79,254,53,293,272,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,49,2020-12-05,"1,602","1,513",,218,67,50,18,67,20,,64,260,58,368,344,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Arizona,2020,50,2020-12-12,"1,755","1,671",,220,56,74,24,79,23,12,92,275,71,437,408,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,51,2020-12-19,"1,811","1,739",,229,44,62,28,68,18,20,105,264,64,555,525,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,52,2020-12-26,"1,497","1,437",,189,32,66,16,74,22,12,104,243,61,361,350,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2020,53,2021-01-02,"1,328","1,274",,158,42,52,16,55,28,15,111,232,46,278,268,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arizona,2021,1,2021-01-09,"1,176","1,146",,147,39,59,10,52,21,14,114,221,33,241,239,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arkansas,2020,1,2020-01-04,672,630,17,114,25,38,18,62,,,,174,34,0,0,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Arkansas,2020,2,2020-01-11,685,628,10,144,26,37,21,63,,13,,165,33,0,0,,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,3,2020-01-18,658,609,10,123,24,33,21,44,,15,,167,23,0,0,,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,4,2020-01-25,616,576,,131,19,28,17,55,14,,,161,23,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Arkansas,2020,5,2020-02-01,681,615,11,124,19,43,20,54,11,20,,151,24,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Arkansas,2020,6,2020-02-08,673,637,,136,16,47,21,60,,15,,170,27,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,7,2020-02-15,688,639,,121,26,33,20,56,12,11,,179,28,0,0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
Arkansas,2020,8,2020-02-22,695,650,14,134,27,53,20,49,10,14,,167,33,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Arkansas,2020,9,2020-02-29,656,618,15,139,33,29,,45,12,22,0,167,32,0,0,,,,,,,Suppressed (counts 1-9),,,,,,,,
Arkansas,2020,10,2020-03-07,696,630,11,134,19,45,24,64,10,14,,147,25,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Arkansas,2020,11,2020-03-14,628,572,13,116,24,28,13,46,,13,,149,41,0,0,,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,12,2020-03-21,637,590,,120,18,29,23,50,13,14,,147,30,0,0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
Arkansas,2020,13,2020-03-28,640,590,,123,20,32,19,43,,21,,155,22,,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Arkansas,2020,14,2020-04-04,606,561,,116,26,28,16,51,,12,0,146,20,11,11,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
Arkansas,2020,15,2020-04-11,636,588,,113,21,28,19,54,,20,,146,29,14,12,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,16,2020-04-18,637,573,10,117,11,38,10,38,,16,,163,29,12,11,,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,17,2020-04-25,615,562,,116,16,35,15,42,,16,,129,34,14,12,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,18,2020-05-02,630,567,,110,24,29,10,48,12,18,,132,35,22,18,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
Arkansas,2020,19,2020-05-09,661,617,,122,31,33,10,55,,17,,165,41,24,20,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,20,2020-05-16,582,533,,117,21,29,15,38,,15,,141,26,,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Arkansas,2020,21,2020-05-23,642,587,,116,23,42,,51,11,10,,148,30,20,15,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Arkansas,2020,22,2020-05-30,610,554,,120,31,32,,37,,12,,153,23,19,14,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,23,2020-06-06,648,579,13,128,24,29,,40,,11,,164,23,26,19,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,24,2020-06-13,651,586,,116,23,29,11,40,,14,,165,35,34,33,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,25,2020-06-20,707,634,,108,30,34,,50,,23,,159,44,45,36,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,26,2020-06-27,663,599,,112,21,26,15,45,,11,,157,29,47,38,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,27,2020-07-04,686,619,13,134,25,26,,44,17,17,,155,19,41,36,,,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Arkansas,2020,28,2020-07-11,660,589,13,115,39,19,,45,,10,,143,34,47,42,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,29,2020-07-18,694,633,,120,24,29,12,41,,14,,177,28,57,52,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,30,2020-07-25,713,658,,125,19,30,10,33,12,,,171,38,73,66,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Arkansas,2020,31,2020-08-01,746,693,14,123,25,42,12,46,16,11,,179,31,86,75,,,,,,,,,,,Suppressed (counts 1-9),,,,
Arkansas,2020,32,2020-08-08,734,682,13,122,15,40,15,46,,11,,169,32,90,80,,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,33,2020-08-15,764,709,11,117,27,35,15,42,10,12,11,186,37,90,74,,,,,,,,,,,,,,,
Arkansas,2020,34,2020-08-22,749,686,14,119,35,29,11,36,,,10,182,35,99,84,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Arkansas,2020,35,2020-08-29,739,691,10,129,21,28,,45,,12,,156,32,95,88,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,36,2020-09-05,710,650,,138,24,29,10,40,,,12,150,34,88,81,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Arkansas,2020,37,2020-09-12,721,685,,136,25,24,11,44,,17,,168,31,104,85,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Arkansas,2020,38,2020-09-19,734,678,14,126,19,41,13,38,14,15,14,173,32,81,64,,,,,,,,,,,,,,,
Arkansas,2020,39,2020-09-26,744,700,,126,31,27,15,42,,23,13,180,24,93,81,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
Arkansas,2020,40,2020-10-03,780,731,,138,29,37,,44,,,22,178,37,114,97,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Arkansas,2020,41,2020-10-10,783,734,,102,29,25,,55,14,16,14,168,35,140,129,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
Arkansas,2020,42,2020-10-17,775,732,17,108,35,35,14,41,,16,14,152,28,145,124,,,,,,,,,Suppressed (counts 1-9),,,,,,
Arkansas,2020,43,2020-10-24,784,728,,119,27,48,,40,10,11,13,143,26,148,124,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
Arkansas,2020,44,2020-10-31,789,740,,118,28,27,14,36,,,10,176,34,147,127,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Arkansas,2020,45,2020-11-07,839,798,11,144,32,50,10,53,,17,18,155,34,148,128,,,,,,,,,Suppressed (counts 1-9),,,,,,
Arkansas,2020,46,2020-11-14,878,838,,125,32,40,13,44,16,,18,177,49,192,163,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Arkansas,2020,47,2020-11-21,867,820,,118,31,39,17,43,16,12,21,160,30,195,164,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arkansas,2020,48,2020-11-28,810,775,,125,24,35,10,36,11,10,10,155,29,224,199,,,Suppressed (counts 1-9),,,,,,,,,,,,
Arkansas,2020,49,2020-12-05,908,877,11,116,26,31,,41,11,11,22,204,31,248,228,,,,,,,Suppressed (counts 1-9),,,,,,,,
Arkansas,2020,50,2020-12-12,860,824,,120,25,42,11,53,,12,22,173,33,199,184,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
Arkansas,2020,51,2020-12-19,798,768,,103,28,41,11,38,,10,21,162,39,188,173,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
Arkansas,2020,52,2020-12-26,619,599,13,95,20,25,,50,,,,134,34,107,92,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Arkansas,2020,53,2021-01-02,544,528,10,71,19,23,12,41,,,11,125,22,78,78,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Arkansas,2021,1,2021-01-09,487,475,12,76,25,21,11,39,,,,103,21,59,59,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
California,2020,1,2020-01-04,"5,888","5,439",34,"1,199",239,386,187,275,80,97,21,"1,394",378,0,0,,,,,,,,,,,,,,,
California,2020,2,2020-01-11,"5,873","5,418",38,"1,168",241,380,167,285,86,103,40,"1,382",358,0,0,,,,,,,,,,,,,,,
California,2020,3,2020-01-18,"5,830","5,387",40,"1,126",207,345,216,313,81,94,30,"1,395",403,,0,,,,,,,,,,,,,,Suppressed (counts 1-9),
California,2020,4,2020-01-25,"5,832","5,376",38,"1,192",231,381,189,279,81,90,26,"1,361",376,0,0,,,,,,,,,,,,,,,
California,2020,5,2020-02-01,"5,685","5,282",35,"1,235",204,336,173,284,81,93,28,"1,351",345,0,0,,,,,,,,,,,,,,,
California,2020,6,2020-02-08,"5,913","5,462",45,"1,175",227,402,190,325,72,111,23,"1,386",341,,0,,,,,,,,,,,,,,Suppressed (counts 1-9),
California,2020,7,2020-02-15,"5,585","5,158",34,"1,176",214,375,189,296,43,101,31,"1,339",317,0,0,,,,,,,,,,,,,,,
California,2020,8,2020-02-22,"5,798","5,362",38,"1,108",223,376,189,316,73,101,32,"1,346",345,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
California,2020,9,2020-02-29,"5,680","5,219",32,"1,178",191,330,178,315,70,91,23,"1,313",327,0,0,,,,,,,,,,,,,,,
California,2020,10,2020-03-07,"5,737","5,291",34,"1,173",215,351,197,298,70,91,31,"1,307",352,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
California,2020,11,2020-03-14,"5,462","5,032",30,"1,132",192,350,172,291,60,85,39,"1,292",344,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
California,2020,12,2020-03-21,"5,679","5,261",43,"1,233",214,347,198,284,78,97,33,"1,243",338,44,41,,,,,,,,,,,,,,,
California,2020,13,2020-03-28,"5,687","5,287",30,"1,178",216,356,183,293,57,78,33,"1,293",321,131,127,,,,,,,,,,,,,,,
California,2020,14,2020-04-04,"5,983","5,562",44,"1,185",235,360,167,290,60,94,33,"1,272",394,289,274,,,,,,,,,,,,,,,
California,2020,15,2020-04-11,"6,045","5,609",34,"1,172",232,419,129,294,61,107,32,"1,311",350,381,368,,,,,,,,,,,,,,,
California,2020,16,2020-04-18,"6,128","5,697",29,"1,131",259,347,127,277,58,94,37,"1,291",343,535,520,,,,,,,,,,,,,,,
California,2020,17,2020-04-25,"5,938","5,495",28,"1,101",192,367,121,267,51,66,42,"1,309",326,528,511,,,,,,,,,,,,,,,
California,2020,18,2020-05-02,"5,740","5,281",34,"1,100",210,397,91,268,52,69,37,"1,189",314,544,524,,,,,,,,,,,,,,,
California,2020,19,2020-05-09,"5,669","5,213",34,"1,102",206,358,85,259,49,59,42,"1,227",277,551,523,,,,,,,,,,,,,,,
California,2020,20,2020-05-16,"5,691","5,228",28,"1,180",190,313,81,241,50,76,49,"1,208",328,502,480,,,,,,,,,,,,,,,
California,2020,21,2020-05-23,"5,528","5,076",32,"1,045",197,332,80,221,54,81,44,"1,226",299,486,464,,,,,,,,,,,,,,,
California,2020,22,2020-05-30,"5,590","5,140",22,"1,120",206,301,98,236,41,66,39,"1,252",341,463,443,,,,,,,,,,,,,,,
