Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
Vermont,2020,8,2020-02-22,107,100,0,23,,,,,,0,0,30,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,
Vermont,2020,9,2020-02-29,146,131,0,31,,,,,,0,0,37,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,
Vermont,2020,10,2020-03-07,115,108,,28,,,,,,0,,31,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,11,2020-03-14,162,149,,29,,,,12,,,,46,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,12,2020-03-21,135,124,,30,,10,,,,,0,26,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Vermont,2020,13,2020-03-28,106,99,0,26,,,,,,0,0,21,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Vermont,2020,14,2020-04-04,130,117,,25,,,,11,0,0,0,28,,12,12,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,
Vermont,2020,15,2020-04-11,109,103,0,23,,,,,,0,0,19,10,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Vermont,2020,16,2020-04-18,147,130,,25,,,0,,,,0,32,,11,10,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
Vermont,2020,17,2020-04-25,120,116,,25,,,,12,0,,0,29,,11,11,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
Vermont,2020,18,2020-05-02,109,97,0,28,,,0,,,0,,27,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Vermont,2020,19,2020-05-09,112,102,,21,,,,,0,0,0,29,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Vermont,2020,20,2020-05-16,103,95,0,17,,,,,,,,20,,,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),
Vermont,2020,21,2020-05-23,103,93,,22,,,0,,,0,0,22,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,
Vermont,2020,22,2020-05-30,143,128,0,30,,,0,,0,0,,39,,,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),
Vermont,2020,23,2020-06-06,116,96,,34,,,,,,0,,26,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,24,2020-06-13,103,90,0,27,,,0,,,0,0,24,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,
Vermont,2020,25,2020-06-20,90,80,,23,,,0,,,,0,16,,,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),
Vermont,2020,26,2020-06-27,136,120,0,27,,12,,,,0,,38,,0,0,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,27,2020-07-04,91,78,0,24,0,,0,,,0,0,28,,0,0,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,
Vermont,2020,28,2020-07-11,112,93,0,30,,,0,,,0,0,23,,,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),
Vermont,2020,29,2020-07-18,87,76,0,24,,,,,0,0,0,18,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),,
Vermont,2020,30,2020-07-25,132,114,0,36,,,0,,,0,,39,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,31,2020-08-01,103,88,0,26,,,0,,0,,0,21,,,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),
Vermont,2020,32,2020-08-08,102,92,,17,,,0,,0,0,0,25,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),,
Vermont,2020,33,2020-08-15,125,108,0,25,,,0,,,,,28,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,34,2020-08-22,117,102,,23,,,0,,0,0,,31,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,35,2020-08-29,100,87,,19,,,,,,0,0,24,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,
Vermont,2020,36,2020-09-05,113,101,,27,,,0,,0,0,,29,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,37,2020-09-12,113,102,,23,,,,,,,0,25,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
Vermont,2020,38,2020-09-19,113,104,0,20,,,0,,,,,34,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,39,2020-09-26,133,118,,36,,,0,,,,,27,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,40,2020-10-03,106,99,0,21,,,0,,,,,26,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,41,2020-10-10,138,121,0,32,,,0,,0,0,,41,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,42,2020-10-17,100,90,0,24,,,0,,,0,,22,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,43,2020-10-24,122,112,0,23,,,0,10,,0,,34,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,44,2020-10-31,117,112,,27,,10,0,,,0,,30,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,45,2020-11-07,111,106,0,30,,,0,,,0,,20,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Vermont,2020,46,2020-11-14,122,113,,31,,,,,0,,,36,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Vermont,2020,47,2020-11-21,123,114,,24,,,0,,0,0,10,38,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Vermont,2020,48,2020-11-28,119,113,,24,,,0,12,,0,,26,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Vermont,2020,49,2020-12-05,93,87,,21,,,0,,0,0,,18,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Virginia,2019,1,2019-01-05,"1,279","1,180",24,267,49,49,23,78,27,16,17,272,72,0,0,,,,,,,,,,,,,,,
Virginia,2019,2,2019-01-12,"1,396","1,292",23,281,33,54,24,89,21,35,10,307,68,0,0,,,,,,,,,,,,,,,
Virginia,2019,3,2019-01-19,"1,367","1,265",21,279,50,38,23,72,21,28,16,302,74,0,0,,,,,,,,,,,,,,,
Virginia,2019,4,2019-01-26,"1,389","1,287",25,279,54,52,24,68,18,41,17,330,70,0,0,,,,,,,,,,,,,,,
Virginia,2019,5,2019-02-02,"1,416","1,302",23,302,37,61,22,65,29,27,11,316,91,0,0,,,,,,,,,,,,,,,
Virginia,2019,6,2019-02-09,"1,427","1,323",28,293,54,50,25,60,25,27,13,325,65,0,0,,,,,,,,,,,,,,,
Virginia,2019,7,2019-02-16,"1,385","1,276",23,272,42,75,33,81,23,28,12,285,58,0,0,,,,,,,,,,,,,,,
Virginia,2019,8,2019-02-23,"1,389","1,283",24,280,47,66,34,71,26,25,21,312,83,0,0,,,,,,,,,,,,,,,
Virginia,2019,9,2019-03-02,"1,502","1,388",21,284,55,62,43,83,30,32,17,332,94,0,0,,,,,,,,,,,,,,,
Virginia,2019,10,2019-03-09,"1,395","1,279",18,283,44,54,32,83,36,24,17,297,63,0,0,,,,,,,,,,,,,,,
Virginia,2019,11,2019-03-16,"1,384","1,272",21,282,47,60,42,76,23,43,12,287,72,0,0,,,,,,,,,,,,,,,
Virginia,2019,12,2019-03-23,"1,417","1,309",20,279,53,51,37,67,28,22,10,320,78,0,0,,,,,,,,,,,,,,,
Virginia,2019,13,2019-03-30,"1,359","1,246",27,249,47,48,39,68,29,39,10,321,69,0,0,,,,,,,,,,,,,,,
Virginia,2019,14,2019-04-06,"1,426","1,307",23,281,43,55,24,81,30,28,11,319,77,0,0,,,,,,,,,,,,,,,
Virginia,2019,15,2019-04-13,"1,376","1,258",24,289,51,66,29,72,22,18,11,282,83,0,0,,,,,,,,,,,,,,,
Virginia,2019,16,2019-04-20,"1,333","1,218",30,257,44,52,16,86,14,38,17,292,70,0,0,,,,,,,,,,,,,,,
Virginia,2019,17,2019-04-27,"1,268","1,167",15,271,61,46,16,61,20,27,20,255,67,0,0,,,,,,,,,,,,,,,
Virginia,2019,18,2019-05-04,"1,311","1,200",23,273,42,47,20,74,23,37,11,281,80,0,0,,,,,,,,,,,,,,,
Virginia,2019,19,2019-05-11,"1,313","1,201",19,295,47,51,14,92,18,33,13,297,64,0,0,,,,,,,,,,,,,,,
Virginia,2019,20,2019-05-18,"1,298","1,197",29,267,46,39,21,72,22,34,17,295,68,0,0,,,,,,,,,,,,,,,
Virginia,2019,21,2019-05-25,"1,275","1,171",27,248,35,56,21,70,18,30,16,271,65,0,0,,,,,,,,,,,,,,,
Virginia,2019,22,2019-06-01,"1,316","1,177",20,301,45,41,12,87,17,31,,264,82,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Virginia,2019,23,2019-06-08,"1,313","1,207",17,276,40,51,22,84,23,28,15,275,69,0,0,,,,,,,,,,,,,,,
Virginia,2019,24,2019-06-15,"1,282","1,191",18,268,36,49,14,64,30,48,17,269,70,0,0,,,,,,,,,,,,,,,
Virginia,2019,25,2019-06-22,"1,332","1,230",24,310,57,52,14,70,15,36,10,258,79,0,0,,,,,,,,,,,,,,,
Virginia,2019,26,2019-06-29,"1,292","1,189",10,286,40,49,13,52,14,30,16,292,85,0,0,,,,,,,,,,,,,,,
Virginia,2019,27,2019-07-06,"1,265","1,152",22,304,35,53,14,50,23,27,10,256,74,0,0,,,,,,,,,,,,,,,
Virginia,2019,28,2019-07-13,"1,306","1,198",15,310,39,35,19,68,23,32,13,285,59,0,0,,,,,,,,,,,,,,,
Virginia,2019,29,2019-07-20,"1,263","1,167",12,264,49,36,14,52,22,33,,294,86,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Virginia,2019,30,2019-07-27,"1,285","1,173",23,290,39,49,,59,26,32,13,270,70,0,0,,,,,,,Suppressed (counts 1-9),,,,,,,,
Virginia,2019,31,2019-08-03,"1,246","1,147",21,293,37,50,12,62,14,32,11,255,68,0,0,,,,,,,,,,,,,,,
Virginia,2019,32,2019-08-10,"1,295","1,173",24,279,41,42,18,60,20,29,20,275,76,0,0,,,,,,,,,,,,,,,
Virginia,2019,33,2019-08-17,"1,266","1,154",15,324,43,46,,58,29,20,10,257,71,0,0,,,,,,,Suppressed (counts 1-9),,,,,,,,
Virginia,2019,34,2019-08-24,"1,260","1,162",22,275,46,61,12,47,32,23,11,269,81,0,0,,,,,,,,,,,,,,,
Virginia,2019,35,2019-08-31,"1,283","1,174",16,315,33,43,20,50,26,26,12,258,61,0,0,,,,,,,,,,,,,,,
Virginia,2019,36,2019-09-07,"1,246","1,144",16,274,30,52,18,54,19,32,14,286,72,0,0,,,,,,,,,,,,,,,
Virginia,2019,37,2019-09-14,"1,221","1,120",18,267,48,49,14,67,22,22,10,258,65,0,0,,,,,,,,,,,,,,,
Virginia,2019,38,2019-09-21,"1,295","1,183",15,303,41,39,11,58,17,32,14,271,71,0,0,,,,,,,,,,,,,,,
Virginia,2019,39,2019-09-28,"1,332","1,214",19,301,47,49,23,47,26,35,16,278,73,0,0,,,,,,,,,,,,,,,
Virginia,2019,40,2019-10-05,"1,264","1,154",14,263,44,40,13,78,29,33,,267,70,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Virginia,2019,41,2019-10-12,"1,244","1,137",14,297,45,39,16,62,17,32,11,257,68,0,0,,,,,,,,,,,,,,,
Virginia,2019,42,2019-10-19,"1,293","1,177",20,280,49,40,20,58,25,33,19,260,69,0,0,,,,,,,,,,,,,,,
Virginia,2019,43,2019-10-26,"1,289","1,161",17,277,43,48,18,69,23,30,,263,73,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Virginia,2019,44,2019-11-02,"1,345","1,235",17,287,53,51,17,84,21,39,16,277,82,0,0,,,,,,,,,,,,,,,
Virginia,2019,45,2019-11-09,"1,276","1,173",20,269,49,47,19,69,30,24,15,256,71,0,0,,,,,,,,,,,,,,,
Virginia,2019,46,2019-11-16,"1,325","1,223",12,280,50,55,,68,28,37,14,289,66,0,0,,,,,,,Suppressed (counts 1-9),,,,,,,,
Virginia,2019,47,2019-11-23,"1,326","1,214",18,281,44,47,12,62,24,41,17,282,69,0,0,,,,,,,,,,,,,,,
Virginia,2019,48,2019-11-30,"1,447","1,342",16,312,50,54,20,77,26,38,12,311,74,0,0,,,,,,,,,,,,,,,
Virginia,2019,49,2019-12-07,"1,358","1,252",24,269,43,56,23,76,21,35,13,325,86,0,0,,,,,,,,,,,,,,,
Virginia,2019,50,2019-12-14,"1,409","1,305",20,298,50,63,24,69,26,32,18,328,57,0,0,,,,,,,,,,,,,,,
Virginia,2019,51,2019-12-21,"1,423","1,311",21,307,38,66,17,71,23,31,27,318,85,0,0,,,,,,,,,,,,,,,
Virginia,2019,52,2019-12-28,"1,417","1,295",24,293,52,48,19,70,33,41,18,307,70,0,0,,,,,,,,,,,,,,,
Virginia,2020,1,2020-01-04,"1,438","1,313",24,292,46,50,30,80,21,36,18,299,81,0,0,,,,,,,,,,,,,,,
Virginia,2020,2,2020-01-11,"1,562","1,425",22,343,59,54,32,96,35,45,12,294,72,0,0,,,,,,,,,,,,,,,
Virginia,2020,3,2020-01-18,"1,465","1,342",24,304,41,66,26,75,25,37,21,310,72,0,0,,,,,,,,,,,,,,,
Virginia,2020,4,2020-01-25,"1,458","1,342",21,299,44,51,34,65,32,40,21,308,77,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Virginia,2020,5,2020-02-01,"1,479","1,351",20,297,59,70,28,61,24,34,18,315,84,0,0,,,,,,,,,,,,,,,
Virginia,2020,6,2020-02-08,"1,524","1,423",15,336,61,65,24,72,37,41,17,332,81,0,0,,,,,,,,,,,,,,,
Virginia,2020,7,2020-02-15,"1,377","1,289",17,285,39,62,23,89,35,27,11,291,79,0,0,,,,,,,,,,,,,,,
Virginia,2020,8,2020-02-22,"1,444","1,320",22,279,56,51,29,80,29,31,20,319,72,0,0,,,,,,,,,,,,,,,
Virginia,2020,9,2020-02-29,"1,387","1,279",15,286,47,55,30,74,24,33,24,287,70,0,0,,,,,,,,,,,,,,,
Virginia,2020,10,2020-03-07,"1,480","1,366",17,291,48,59,29,83,30,38,19,322,91,0,0,,,,,,,,,,,,,,,
Virginia,2020,11,2020-03-14,"1,436","1,331",15,301,46,59,34,77,24,31,14,316,95,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Virginia,2020,12,2020-03-21,"1,454","1,351",22,298,45,42,30,69,21,33,27,335,81,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Virginia,2020,13,2020-03-28,"1,517","1,411",21,326,51,53,49,87,26,32,24,303,66,28,28,,,,,,,,,,,,,,,
Virginia,2020,14,2020-04-04,"1,467","1,361",15,268,61,62,39,78,25,16,25,279,81,58,56,,,,,,,,,,,,,,,
Virginia,2020,15,2020-04-11,"1,619","1,508",20,296,49,66,35,71,26,38,12,334,77,102,97,,,,,,,,,,,,,,,
Virginia,2020,16,2020-04-18,"1,602","1,487",24,275,52,57,30,68,31,25,28,284,71,195,189,,,,,,,,,,,,,,,
Virginia,2020,17,2020-04-25,"1,630","1,513",17,291,44,57,18,55,30,34,25,298,74,221,214,,,,,,,,,,,,,,,
Virginia,2020,18,2020-05-02,"1,668","1,554",23,291,47,58,20,73,26,27,25,289,80,251,241,,,,,,,,,,,,,,,
Virginia,2020,19,2020-05-09,"1,592","1,472",,260,55,71,17,77,24,38,18,296,76,234,216,,,Suppressed (counts 1-9),,,,,,,,,,,,
Virginia,2020,20,2020-05-16,"1,565","1,445",13,280,71,59,17,66,18,39,14,293,75,199,182,,,,,,,,,,,,,,,
Virginia,2020,21,2020-05-23,"1,463","1,333",18,288,38,55,12,65,15,29,,271,60,168,162,,,,,,,,,,,Suppressed (counts 1-9),,,,
Virginia,2020,22,2020-05-30,"1,442","1,326",18,266,43,52,13,63,19,29,19,264,76,159,145,,,,,,,,,,,,,,,
Virginia,2020,23,2020-06-06,"1,410","1,288",14,278,47,50,17,53,31,21,11,281,70,104,89,,,,,,,,,,,,,,,
Virginia,2020,24,2020-06-13,"1,423","1,298",11,289,44,47,18,70,16,29,14,280,75,109,98,,,,,,,,,,,,,,,
Virginia,2020,25,2020-06-20,"1,290","1,178",17,265,43,40,17,43,19,32,14,250,71,86,77,,,,,,,,,,,,,,,
Virginia,2020,26,2020-06-27,"1,456","1,320",21,296,51,50,13,56,19,29,22,288,70,79,71,,,,,,,,,,,,,,,
Virginia,2020,27,2020-07-04,"1,393","1,264",21,277,51,53,19,51,26,23,15,304,76,56,53,,,,,,,,,,,,,,,
Virginia,2020,28,2020-07-11,"1,487","1,349",18,294,54,55,19,63,20,26,19,315,67,67,62,,,,,,,,,,,,,,,
Virginia,2020,29,2020-07-18,"1,388","1,271",19,289,41,48,22,67,17,32,16,274,70,97,81,,,,,,,,,,,,,,,
Virginia,2020,30,2020-07-25,"1,461","1,324",22,308,48,40,11,53,21,27,18,309,73,88,82,,,,,,,,,,,,,,,
Virginia,2020,31,2020-08-01,"1,453","1,321",20,296,42,53,19,64,16,24,19,256,87,103,98,,,,,,,,,,,,,,,
Virginia,2020,32,2020-08-08,"1,512","1,364",18,310,47,42,18,57,23,18,19,284,80,88,84,,,,,,,,,,,,,,,
Virginia,2020,33,2020-08-15,"1,455","1,352",17,289,45,55,20,55,21,37,20,317,73,102,89,,,,,,,,,,,,,,,
Virginia,2020,34,2020-08-22,"1,453","1,344",17,311,54,46,,60,23,36,18,285,69,124,114,,,,,,,Suppressed (counts 1-9),,,,,,,,
Virginia,2020,35,2020-08-29,"1,451","1,325",13,275,45,50,23,62,25,32,27,280,72,109,101,,,,,,,,,,,,,,,
Virginia,2020,36,2020-09-05,"1,481","1,348",24,259,35,63,22,55,26,30,29,319,69,121,108,,,,,,,,,,,,,,,
Virginia,2020,37,2020-09-12,"1,465","1,339",12,282,43,46,13,51,27,20,30,269,89,117,109,,,,,,,,,,,,,,,
Virginia,2020,38,2020-09-19,"1,455","1,342",20,296,47,47,12,56,21,29,24,279,75,118,102,,,,,,,,,,,,,,,
Virginia,2020,39,2020-09-26,"1,477","1,359",18,316,44,57,12,52,21,32,27,274,77,88,79,,,,,,,,,,,,,,,
Virginia,2020,40,2020-10-03,"1,506","1,394",18,302,65,67,21,59,21,34,46,277,77,91,80,,,,,,,,,,,,,,,
Virginia,2020,41,2020-10-10,"1,464","1,368",23,289,39,44,15,50,15,32,53,310,80,94,87,,,,,,,,,,,,,,,
Virginia,2020,42,2020-10-17,"1,432","1,344",20,277,42,60,16,62,17,29,64,266,74,99,90,,,,,,,,,,,,,,,
Virginia,2020,43,2020-10-24,"1,474","1,395",18,328,34,52,13,45,21,29,82,264,70,118,106,,,,,,,,,,,,,,,
Virginia,2020,44,2020-10-31,"1,523","1,433",22,292,44,43,21,65,23,27,64,291,73,121,112,,,,,,,,,,,,,,,
Virginia,2020,45,2020-11-07,"1,611","1,532",18,308,68,60,29,69,28,32,79,295,73,121,108,,,,,,,,,,,,,,,
Virginia,2020,46,2020-11-14,"1,468","1,392",17,280,40,59,14,59,24,30,71,287,81,125,117,,,,,,,,,,,,,,,
Virginia,2020,47,2020-11-21,"1,516","1,436",14,297,34,45,20,53,16,27,60,309,84,172,161,,,,,,,,,,,,,,,
Virginia,2020,48,2020-11-28,"1,391","1,317",13,240,43,56,17,50,18,31,69,238,78,172,159,,,,,,,,,,,,,,,
Virginia,2020,49,2020-12-05,946,909,14,182,26,39,20,31,23,13,46,167,51,79,77,,,,,,,,,,,,,,,
Washington,2019,1,2019-01-05,"1,215","1,097",,240,36,77,26,82,19,,10,248,67,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Washington,2019,2,2019-01-12,"1,236","1,137",15,267,45,76,24,76,19,,13,255,75,0,0,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2019,3,2019-01-19,"1,169","1,060",13,253,50,94,13,65,15,10,,218,59,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Washington,2019,4,2019-01-26,"1,132","1,023",,240,31,75,20,74,18,,10,203,63,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Washington,2019,5,2019-02-02,"1,131","1,033",,230,48,67,23,67,20,,,238,44,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Washington,2019,6,2019-02-09,"1,186","1,078",13,248,37,75,25,65,15,10,11,262,58,0,0,,,,,,,,,,,,,,,
Washington,2019,7,2019-02-16,"1,267","1,162",15,286,38,88,26,59,16,,15,250,73,0,0,,,,,,,,,,Suppressed (counts 1-9),,,,,
Washington,2019,8,2019-02-23,"1,223","1,114",,282,40,81,26,70,18,,,233,65,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Washington,2019,9,2019-03-02,"1,151","1,048",12,257,38,57,37,67,16,,,242,67,0,0,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Washington,2019,10,2019-03-09,"1,208","1,104",,246,38,90,35,65,27,,14,252,58,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
